Local Authority,Ward,Name of Candidate,Sex,Party,Result
"",,,,,
INSIZA RDC,19,ADONSI JOEL,M,ZANU PF,90
INSIZA RDC,19,MSIPHA HONEST,M,M.D.C T,42
INSIZA RDC,19,MOYO MUTAYI ALTAS,M,M.D.C,13
INSIZA RDC,19,MUSEKE ELIAS,M,ZAPU,1
"",,,,,
INSIZA RDC,20,MOYO DAVISON CHICHO,M,ZANU PF,207
INSIZA RDC,20,NCUBE SNEVHER KASION,M,MDC T,21
INSIZA RDC,20,DUBE DUMISANI,M,MDC,9
"",,,,,
INSIZA RDC,21,MAVORERA LECKIAS MOYO,M,ZANU PF,207
INSIZA RDC,21,MASUKU NQABA,M,MDC,9
"",,,,,
INSIZA RDC,22,GUMBO EDITH,F,ZANU PF,102
INSIZA RDC,22,NCUBE FRANK,M,M.D.C T,32
INSIZA RDC,22,NXUMALO SITABILE,F,M.D.C,32
"",,,,,
INSIZA RDC,23,SIKHOSANA FELENCE,F,ZANU PF,57
INSIZA RDC,23,KANGWENA RICKSON,M,INDEPENDENT,30
INSIZA RDC,23,PIKE DONALD IAN,M,M.D.C,29
"",,,,,
MANGWE RDC,1,NCUBE MAFESI ROLENDI,M,ZANU PF,43
MANGWE RDC,1,VUNDLA ALPHONS,M,M.D.C.T,32
"",,,,,
"",,,,,
MANGWE RDC,2,NDEBELE SAKHILE,F,ZANU PF,45
MANGWE RDC,2,NCUBE PETER,M,M.D.C T,18
MANGWE RDC,2,"MPOFU KHONZOLATHAMANINJI",F,M.D.C,11
"",,,,,
MANGWE RDC,3,KHAHLU NKOSILATHI,M,M.D.C.T,36
MANGWE RDC,3,NLEYA JOSEPH,M,ZANU PF,36
MANGWE RDC,3,MAPHOSA OSCAR,M,M.D.C,13
"",,,,,
MANGWE RDC,4,SIBANDA SINDISIWE,F,ZANU PF,64
MANGWE RDC,4,TSHUMA THANKS,M,M.D.C T,25
MANGWE RDC,4,MAFU WIILIAM,M,M.D.C,4
"",,,,,
MANGWE RDC,5,TSHUMA NORMAN LOBI,M,ZANU PF,42
MANGWE RDC,5,PHUTHI MELIWE,F,M.D.C.T,28
MANGWE RDC,5,MVUNDLA THEODORAH,F,M.D.C.,6
MANGWE RDC,5,RICHMAN TSHUMA,M,ZAPU,3
"",,,,,
MANGWE RDC,6,SIBANDA FRANCIS,M,ZANU PF,57
MANGWE RDC,6,DUBE CLIFF,F,M.D.C.T,23
MANGWE RDC,6,NCUBE  AGNES,F,ZAPU,11
MANGWE RDC,6,NCUBE THOKO,F,M.D.C,9
"",,,,,
MANGWE RDC,7,NGWENYA THAPELO,F,M.D.C.T,31
MANGWE RDC,7,NCUBE PIMBI ALFRED,M,ZANU PF,17
MANGWE RDC,7,DUBE ROWLAND KAIFA,M,M.D.C,14
"",,,,,
MANGWE RDC,8,NGWENYA EDWARD,M,M.D.C,34
MANGWE RDC,8,MPOFU LUKA,M,ZANU PF,14
"",,,,,
MANGWE RDC,9,MPOFU WALTER,M,M.D.C.T,39
MANGWE RDC,9,NYATHI MLUNGU STEPHEN,M,ZANU PF,13
MANGWE RDC,9,MKANDLA ELIAS,M,M.D.C,7
"",,,,,
MANGWE RDC,10,DUBE JABULANI,M,ZANU PF,33
MANGWE RDC,10,MOYO OBIE NKOSANA,M,M.D.C T,26
MANGWE RDC,10,DUBE SAMBULO ALLAN,M,M.D.C,21
"",,,,,
MANGWE RDC,11,CHEMURU NGONIDZASHE,F,ZANU PF,UNCONTEST
"",,,,,
MANGWE RDC,12,NDLOVU PETER,M,M.D.C T,30
MANGWE RDC,12,NKOMO NKOSANA ALOIS,M,ZANU PF,24
MANGWE RDC,12,"NDLOVU KAKAKAMAXIMILAN",M,M.D.C,3
"",,,,,
MANGWE RDC,13,NDEBELE LASTBOY,M,M.D.C .T,39
MANGWE RDC,13,NDLOVU M MJITA,M,ZANU PF,24
MANGWE RDC,13,NDLOVU BRIGHTON SABELO,M,M.D.C,13
MANGWE RDC,13,MVUNDLA JAMELA,M,ZAPU,3
"",,,,,
MANGWE RDC,14,SIBANDA PHAKAMISA,M,M.D.CT,37
MANGWE RDC,14,NCUBE MISHECK,M,ZANU PF,30
"",,,,,
MANGWE RDC,15,NGWENYA SYDNEY,M,M.D.C.T,44
MANGWE RDC,15,MOYO THANDILE,F,ZANU PF,28
MANGWE RDC,15,TSHUMA SIMANGA,M,M.D.C.,13
"",,,,,
MANGWE RDC,16,DUBE  JOYCE,F,ZANU PF,37
MANGWE RDC,16,MPOFU PRISCA,F,M.D.C.T,33
MANGWE RDC,16,NDLOVU ALPHONCE,M,M.D.C,25
"",,,,,
"",,,,,
MANGWE RDC,17,"MAJAHANA ALFREDCLEMENT",M,ZANU PF,32
MANGWE RDC,17,PHUTI SINDISIWE,F,M.D.C.T,28
MANGWE RDC,17,NCUBE ELLIOT,M,M.D.C,20
"",,,,,
MATOBO RDC,1,BHEBHE DAVIS,M,MDC T,42
MATOBO RDC,1,FUYANA NKOSIYAZI W,M,ZANU PF,39
MATOBO RDC,1,SIBANDA KENNETH,M,ZAPU,5
MATOBO RDC,1,SIBANDA VINAS,M,MDC,4
"",,,,,
MATOBO RDC,2,MOYO TOM,M,ZANU PF,89
MATOBO RDC,2,NDLOVU JUDGE,M,MDC T,38
MATOBO RDC,2,DUBE DESIRE,M,MDC,6
MATOBO RDC,2,NYATHI ROBSON,M,ZAPU,3
"",,,,,
MATOBO RDC,3,NYATHI EPHRAIM,M,MDC T,44
MATOBO RDC,3,DUBE PHILMON NGWENE,M,ZANU PF,42
MATOBO RDC,3,NCUBE LENIAS,M,MDC,10
"",,,,,
MATOBO RDC,4,SIZIBA SANDERS,M,ZANU PF,71
MATOBO RDC,4,NCUBE SIBANGANI,M,MDC T,61
MATOBO RDC,4,NDLOVU MEMBER,M,MDC,9
"",,,,,
MATOBO RDC,5,NDEBELE MADALABOY,M,MDC T,55
MATOBO RDC,5,TSHUMA JOKOLA,M,ZANU PF,38
"",,,,,
MATOBO RDC,6,MLILO PIUS,M,MDC T,53
MATOBO RDC,6,NDLOVU EDWARD,M,ZANU PF,39
MATOBO RDC,6,DUBE BISHOP,M,ZAPU,10
MATOBO RDC,6,ZVIREWO NDAKACHINEYI,,MDC,10
"",,,,,
MATOBO RDC,7,NCUBE HENRY,M,MDC T,44
MATOBO RDC,7,NDLOVU SITSHENGISIWE,F,ZANU PF,29
MATOBO RDC,7,TSHABALALA MNCEDISI,M,ZAPU,8
MATOBO RDC,7,NGWENYA WALTER,M,MDC,6
"",,,,,
MATOBO RDC,8,NYATHI WILFRED,M,MDC T,60
MATOBO RDC,8,JIYANE DOMINIC,M,ZANU PF,37
MATOBO RDC,8,NDLOVU PETER,M,MDC,13
"",,,,,
"",,,,,
MATOBO RDC,9,"SIBANDA JOHANNESNICEODEMUS",M,MDC T,28
MATOBO RDC,9,NCUBE THABANI,M,MDC,5
"",,,,,
MATOBO RDC,10,PHIRI ALEXANDRA,M,MDC T,44
MATOBO RDC,10,NGWENYA CATHERINE,F,ZANU PF,41
"",,,,,
MATOBO RDC,11,NCUBE JOEL,M,ZANU PF,45
MATOBO RDC,11,MLALAZI DAZZY,F,MDC T,36
"",,,,,
MATOBO RDC,12,MPOFU NOMHLE,F,MDC T,48
MATOBO RDC,12,TSHABALALA SEBASTIAN,M,ZANU PF,44
MATOBO RDC,12,SIBANDA MOLINA,M,ZAPU,8
"",,,,,
MATOBO RDC,13,MOYO VENSON,M,ZANU PF,65
MATOBO RDC,13,NCUBE LACTON,M,MDC T,39
"",,,,,
MATOBO RDC,14,MOYO SINIKIWE,F,M.D.C T,50
MATOBO RDC,14,NGWENYA MDACANA,M,ZANU PF,45
MATOBO RDC,14,NGWENYA HANNAH,F,M.D.C,9
MATOBO RDC,14,SIBINDI AMOS,M,ZAPU,3
"",,,,,
"",,,,,
MATOBO RDC,15,NDLOVU  HAROLD P,M,M.D.C T,731
MATOBO RDC,15,MPOFU PATRICK,M,ZANU PF,106
MATOBO RDC,15,MOYO THANDAZANI,M,M.D.C,97
MATOBO RDC,15,MAYISA CATHRINE,F,INDEPENDENT,50
"",,,,,
MATOBO RDC,16,NYAKUTHA ETHEL,F,M.D.C T,392
MATOBO RDC,16,SIBANDA RIFLEN,M,ZANU PF,332
MATOBO RDC,16,MABHENA QUEEN,F,INDEPENDENT,222
MATOBO RDC,16,NCUBE  PATSON,M,M.D.C,39
MATOBO RDC,16,MOYO ESILOMI,M,ZAPU,25
"",,,,,
MATOBO RDC,17,HLONGWANE SIKHULILE,F,M.D.C,455
MATOBO RDC,17,NDLOVU SILIBAZISO,F,ZAPU,139
"",,,,,
MATOBO RDC,18,MOYO WEED,M,M.D.C T,520
MATOBO RDC,18,DUBE PILATE,M,ZANU PF,307
"",,,,,
MATOBO RDC,19,NCUBE HENRY NZUMA,M,M.D.C T,553
MATOBO RDC,19,NCUBE BUTHO,M,ZANU PF,452
MATOBO RDC,19,NDIWENI MATAMSANQA,M,M.D.C,117
MATOBO RDC,19,MOYO MDUDUZI,M,ZAPU,95
"",,,,,
MATOBO RDC,20,GRAZING AREA,,GRAZING AREA,"GRAZINGAREA"
"",,,,,
MATOBO RDC,21,NGWENYA ISABEL N,F,ZANU PF,211
MATOBO RDC,21,NDLOVU NAGRAN M,M,ZAPU,13
MATOBO RDC,21,XABA MUZIWETHU B,M,M.D.C,12
"",,,,,
MATOBO RDC,22,SIBANDA TOBIAS,M,ZANU PF,247
MATOBO RDC,22,DLIWAYO GARIKAYI,M,M.D.C.T,88
MATOBO RDC,22,NCUBE TSHAKALISA,M,M.D.C,26
"",,,,,
MATOBO RDC,23,NCUBE THOMAS,M,ZANU PF,UNOPPOSED
"",,,,,
MATOBO RDC,24,NCUBE PAUL,M,ZANU PF,UNOPPOSED
"",,,,,
MATOBO RDC,25,HLATSHAWO LUCY,F,ZANU P.F,598
MATOBO RDC,25,NCUBE  LEONARD,M,M.D.C.T,296
MATOBO RDC,25,SIBANDA ELKANAH,M,M.D.C,104
"",,,,,
PLUMTREE TOWN COUNCIL,1,NYATHI CORNELIOUS,M,MDC T,41
PLUMTREE TOWN COUNCIL,1,MAGALANE BIGBOY,M,ZANU PF,36
PLUMTREE TOWN COUNCIL,1,MANGOYE DHILIZA,M,MDC,10
"",,,,,
PLUMTREE TOWN COUNCIL,2,TSHUMA JABULANI,M,MDC T,16
PLUMTREE TOWN COUNCIL,2,NLEYA CHINAMORA,M,ZANU PF,14
PLUMTREE TOWN COUNCIL,2,MOYO THOKOZILE,F,MDC,2
"",,,,,
PLUMTREE TOWN COUNCIL,3,NDLOVU SIMILO,M,MDC T,40
PLUMTREE TOWN COUNCIL,3,MSIMANGA NOTHANDO,F,ZANU PF,36
PLUMTREE TOWN COUNCIL,3,KHUMALO RICHARD,M,INDEPENDENT,7
"",,,,,
"",,,,,
PLUMTREE TOWN COUNCIL,4,TSHUMA BAKANI,M,ZANU PF,40
PLUMTREE TOWN COUNCIL,4,SILONGWE EZERIAH,M,MDC T,31
PLUMTREE TOWN COUNCIL,4,NGWENYA OPHA ARTWELL,M,MDC,7
"",,,,,
PLUMTREE TOWN COUNCIL,5,WASHAYA MAXWELL,M,ZANU PF,67
PLUMTREE TOWN COUNCIL,5,"NCUBE NKOSILATHIMAKWELA",M,MDC,8
"",,,,,
PLUMTREE TOWN COUNCIL,6,HOBANE PAULOS VINI,M,ZANU PF,19
PLUMTREE TOWN COUNCIL,6,MPOFU AMANDA,F,MDC T,17
PLUMTREE TOWN COUNCIL,6,TAPELA VIOLET OLLINAH,F,MDC,8
PLUMTREE TOWN COUNCIL,6,NDLOVU CRECHARD,M,ZAPU,2
PLUMTREE TOWN COUNCIL,6,MPOFU TRYMORE,M,INDEPENDENT,1
"",,,,,
UMZINGWANE RDC,1,NDEBELE CATHERINE,F,ZANU PF,55
UMZINGWANE RDC,1,MPOFU SHANE,M,M.D.C,38
"",,,,,
UMZINGWANE RDC,2,NKIWANE SHUMIRAI,F,ZANU PF,39
UMZINGWANE RDC,2,MPOFU CHARLES,M,MDC T,37
UMZINGWANE RDC,2,SIBANDA NAISON,M,INDEPENDENT,15
"",,,,,
UMZINGWANE RDC,3,NGWENYA WILLIAM,M,M.D.C T,69
UMZINGWANE RDC,3,MHLANGA NATHANIEL,M,ZANU PF,47
UMZINGWANE RDC,3,DUBE WANDER,M,M.D.C,18
"",,,,,
UMZINGWANE RDC,4,MOYO JETRO,M,ZANU PF,58
UMZINGWANE RDC,4,SIBANDA COLLEN,M,M.D.C-T,52
UMZINGWANE RDC,4,GWEBU BHEKIMPILO,M,M.D.C,8
"",,,,,
UMZINGWANE RDC,5,NKALA ELIJAH,M,MDC T,46
UMZINGWANE RDC,5,MOYO ELIZABETH,F,ZANU PF,36
"",,,,,
"",,,,,
UMZINGWANE RDC,6,KUMALO AMANDA,F,M.D.C T,42
UMZINGWANE RDC,6,MOYO THEMBA,M,ZANU PF,27
UMZINGWANE RDC,6,NDLOVU MCEBISI,M,INDEPENDENT,12
UMZINGWANE RDC,6,KHUMALO HERBET,M,M.D.C,4
UMZINGWANE RDC,6,NKALA PHEZI,F,ZAPU,3
"",,,,,
UMZINGWANE RDC,7,HLONGWANE ELIZABETH,F,M.D.C T,35
UMZINGWANE RDC,7,SIBEKO TITUS,M,ZANU PF,31
UMZINGWANE RDC,7,SIBANDA VICTOR,M,M.D.C,10
"",,,,,
UMZINGWANE RDC,8,DUBE ALICE,F,ZANU PF,44
UMZINGWANE RDC,8,MASUKU JANE,F,M.D.C T,26
UMZINGWANE RDC,8,NKALA TRUST,F,M.D.C,7
"",,,,,
UMZINGWANE RDC,9,NDLOVU SIKHULULIWE,F,MDC,25
UMZINGWANE RDC,9,NDLOVU PHILIP,M,ZANU PF,25
"",,,,,
UMZINGWANE RDC,10,NTINI LUCAS,M,ZANU PF,21
UMZINGWANE RDC,10,NGWENYA BORNAFACE,M,MDC T,13
UMZINGWANE RDC,10,SIBANDA KENNETHY,M,MDC,7
"",,,,,
UMZINGWANE RDC,11,NKOMO SITHABISO,F,ZANU PF,28
UMZINGWANE RDC,11,MPOFU MELUSI,M,M.D.C T,26
UMZINGWANE RDC,11,NDLOVU MISHECK,M,M.D.C,5
"",,,,,
UMZINGWANE RDC,12,DUBE ELLIOT,M,M.D.C-T,60
UMZINGWANE RDC,12,SIBANDA THANDIWE,F,ZANU PF,32
UMZINGWANE RDC,12,MPOFU SITHEMBILE,F,M.D.C,10
"",,,,,
UMZINGWANE RDC,13,MAKHALA  JABULANI,M,ZANU PF,25
UMZINGWANE RDC,13,MNKANDLA ZENZO,M,M.D.C-T,15
UMZINGWANE RDC,13,NCUBE THANDANANI,M,M.D.C,3
"",,,,,
UMZINGWANE RDC,14,MOYO  LUKE,M,ZANU PF,UNOPPOSE
"",,,,,
UMZINGWANE RDC,15,KHUMALO SINIKIWE,F,ZANU PF,UNOPPOSE
"",,,,,
UMZINGWANE RDC,16,SIIBANDA PARTSON,M,ZANU PF,47
UMZINGWANE RDC,16,MGUNI CHARLES,M,MDC,22
"",,,,,
UMZINGWANE RDC,17,MPOFU MALAKI,M,ZANU PF,UNOPPOSE
"",,,,,
UMZINGWANE RDC,18,"MSWABUKI BILLYMDLAWUZO",M,MDC T,78
UMZINGWANE RDC,18,BANDA SARAH,F,ZANU PF,29
UMZINGWANE RDC,18,NGAZI ROBSON,M,MDC,12
UMZINGWANE RDC,18,MOYO LUKE,M,ZAPU,6
"",,,,,
UMZINGWANE RDC,19,SIGOLA DOJIWE,M,ZANU PF,71
UMZINGWANE RDC,19,NTETE VERONICA,F,MDC T,25
UMZINGWANE RDC,19,PHIRI JERUSALEM,M,ZAPU,8
"",,,,,
UMZINGWANE RDC,20,NKALA  NQABENI,M,ZANU PF,71
"",LOCAL AUTHORITY,WARD,CANDIDATE,SEX,PARTY,RESUL
"",Gokwe North RDC,1,Siyamandanda Shu-shine,M,MDC-T,64
"",Gokwe North RDC,1,Langwana Gaison,M,ZANU PF,50
"",,,,,,
"",Gokwe North RDC,2,Chavani Susan,F,ZANU PF,145
"",Gokwe North RDC,2,Magonyo Collin,M,MDC-T,134
"",,,,,,
"",Gokwe North RDC,3,Nyamusasa Alfredy,M,ZANU PF,138
"",Gokwe North RDC,3,Masiyambiri Ngoni,M,MDC-T,42
"",,,,,,
"",Gokwe North RDC,4,Marongwe Faith,F,ZANU PF,180
"",Gokwe North RDC,4,Matasvu William,M,MDC-T,33
"",,,,,,
"",Gokwe North RDC,5,Mucheza Saimon,M,ZANU PF,237
"",Gokwe North RDC,5,Marapika jonathan,M,MDC-T,22
"",,,,,,
"",Gokwe North RDC,6,Mudimu Chandivinga,M,ZANU PF,131
"",Gokwe North RDC,6,Hove Rudo,M,MDC-T,23
"",,,,,,
"",Gokwe North RDC,7,Muzite Marble,F,ZANU PF,166
"",Gokwe North RDC,7,Mhandu Elias,M,MDC-T,52
"",,,,,,
"",Gokwe North RDC,8,Mapiringanwa Member,M,ZANU PF,131
"",Gokwe North RDC,8,Bhiri Patrick,M,MDC-T,16
"",,,,,,
"",Gokwe North RDC,9,Ndhlukulani Jeremiah,M,ZANU PF,131
"",Gokwe North RDC,9,Chapanduka Junia,F,MDC-T,42
"",,,,,,
"",Gokwe North RDC,10,Masirasi Marazhe,M,ZANU PF,198
"",Gokwe North RDC,10,Katuruza Manners,M,MDC-T,32
"",,,,,,
"",Gokwe North RDC,11,Gono Tadzimwa R.,M,ZANU PF,178
"",Gokwe North RDC,11,Zakeyo Pambureki,M,MDC-T,48
"",,,,,,
"",Gokwe North RDC,12,Mahaso Godfrey,M,ZANU PF,169
"",Gokwe North RDC,12,Muzenda William,M,MDC-T,34
"",,,,,,
"",Gokwe North RDC,13,Madende Renias,M,ZANU PF,226
"",Gokwe North RDC,13,Mudzori Tinos,M,MDC-T,112
"",,,,,,
"",Gokwe North RDC,14,Mbulawa Stuwart,M,ZANU PF,166
"",Gokwe North RDC,14,Chikuvire Isaac,M,MDC-T,55
"",,,,,,
"",Gokwe North RDC,15,Majasi Munamato,M,ZANU PF,155
"",Gokwe North RDC,15,Tapota Venancio,M,MDC-T,55
"",,,,,,
"",Gokwe North RDC,16,Misi Abel,M,ZANU PF,124
"",Gokwe North RDC,16,Chidemeri John,M,MDC-T,46
"",,,,,,
"",Gokwe North RDC,17,Mapfumo Given,M,ZANU PF,142
"",Gokwe North RDC,17,Runesu Jepfrey,M,MDC-T,17
"",,,,,,
"",Gokwe North RDC,18,Zimbeva Martin,M,ZANU PF,152
"",Gokwe North RDC,18,Mazorodze Reward,M,MDC-T,17
"",,,,,,
"",Gokwe North RDC,19,Mazhawidza Lawrence,M,ZANU PF,121
"",Gokwe North RDC,19,Tsvakirai Davingston,M,MDC-T,42
"",,,,,,
"",Gokwe North RDC,20,Nhamo Munashe,M,ZANU PF,125
"",Gokwe North RDC,20,Nhamo Wilson,M,MDC-T,19
"",,,,,,
"",Gokwe North RDC,21,Murongwe Govenai,M,ZANU PF,Unconteste
"",,,,,,
"",Gokwe North RDC,22,Ndawi Simon,M,ZANU PF,137
"",Gokwe North RDC,22,Chiriya Charles,M,MDC-T,18
"",,,,,,
"",Gokwe North RDC,23,Chakabveyo Stephen,M,ZANU PF,162
"",Gokwe North RDC,23,Sincono Cabangani,M,MDC-T,20
"",,,,,,
"",Gokwe North RDC,24,Wafana Walter Wilfred,M,ZANU PF,53
"",Gokwe North RDC,24,Torepa Garikayi,M,MDC-T,24
"",,,,,,
"",Gokwe North RDC,25,Chiwara Luckson,M,ZANU PF,75
"",Gokwe North RDC,25,Gunavuni Farai,M,MDC-T,25
"",,,,,,
"",Gokwe North RDC,26,Buruwuru Jimmy,M,ZANU PF,60
"",Gokwe North RDC,26,Chinho Bonjana D.,M,MDC-T,27
"",,,,,,
"",Gokwe North RDC,27,Ntabeni fadzai,M,ZANU PF,107
"",Gokwe North RDC,27,Chaguma edmore njerwi,M,MDC-T,29
"",,,,,,
"",Gokwe North RDC,28,Mateva Edmore,M,ZANU PF,152
"",Gokwe North RDC,28,Chavunduka Colnard,M,MDC-T,62
"",,,,,,
"",Gokwe North RDC,29,Musvaba Moses,M,MDC-T,69
"",Gokwe North RDC,29,Kakono mutendi,M,ZANU PF,45
"",,,,,,
"",Gokwe North RDC,30,Ndlovu patrick,M,ZANU PF,93
"",Gokwe North RDC,30,Siyachombwa prophet,M,MDC-T,58
"",,,,,,
"",Gokwe North RDC,31,Sibanda mazhambe,M,MDC-T,110
"",Gokwe North RDC,31,Muzvondiwa lovemore,M,ZANU PF,55
"",,,,,,
"",Gokwe North RDC,32,Mashingaidze Sinikiwe,F,ZANU PF,90
"",Gokwe North RDC,32,Mugazambi Nelson,M,MDC-T,9
"",,,,,,
"",Gokwe North RDC,33,Kadoma Siphiwe,F,ZANU PF,160
"",Gokwe North RDC,33,Samundaya Victor,M,MDC-T,18
"",,,,,,
"",Gokwe North RDC,34,Chikwanda Tapera,M,ZANU PF,113
"",Gokwe North RDC,34,Makiwa Fibion,M,MDC-T,35
"",,,,,,
"",Gokwe North RDC,35,Mandiya Edina,F,ZANU PF,156
"",Gokwe North RDC,35,Chaputika Sylivia,F,MDC-T,39
"",,,,,,
"",Gokwe North RDC,36,Mapishu Charles,M,ZANU PF,147
"",Gokwe North RDC,36,Kuveya Lovejoy,M,MDC-T,45
"",,,,,,
"",Gokwe South RDC,1,Samson Ernest,M,ZANU PF,205
"",Gokwe South RDC,1,Muzezewa Patrick,M,MDC-T,53
"",,,,,,
"",Gokwe South RDC,2,Gave Ruzive Agabu,M,ZANU PF,85
"",Gokwe South RDC,2,Whende Wonder,M,MDC-T,59
"",,,,,,
"",Gokwe South RDC,3,Kwirirai Farai,M,ZANU PF,51
"",Gokwe South RDC,3,Mombe Kennedy,M,MDC-T,37
"",,,,,,
"",Gokwe South RDC,4,Chinhengo John,M,ZANU PF,189
"",Gokwe South RDC,4,Ndlovu Aleck,M,MDC-T,51
"",,,,,,
"",Gokwe South RDC,5,Imbayago Doubt,M,ZANU PF,216
"",Gokwe South RDC,5,Fani Denisio,M,MDC-T,48
"",,,,,
Gokwe South RDC,6,Karikoga Amon,M,ZANU PF,125
Gokwe South RDC,6,Mandiki Lawrence,M,MDC-T,18
"",,,,,
Gokwe South RDC,7,Chingwendere Ignatia,F,ZANU PF,66
Gokwe South RDC,7,Takawira Francis,M,MDC-T,45
"",,,,,
Gokwe South RDC,8,Mhuka Munashe,M,ZANU PF,143
Gokwe South RDC,8,Mugabe Hebert,M,MDC-T,36
Gokwe South RDC,8,Munapo Temba,M,MDC,8
"",,,,,
Gokwe South RDC,9,Magodhi Elliot,M,Zzanu PF,264
Gokwe South RDC,9,Tokwe Tendai,F,MDC-T,88
Gokwe South RDC,9,Mugwira Kemson,M,MDC,14
"",,,,,
Gokwe South RDC,10,Ngwenya Erian,M,ZANU PF,162
Gokwe South RDC,10,Muchiwa Wycliffe,M,MDC - T,122
"",,,,,
Gokwe South RDC,11,Madina Moffat,M,ZANU PF,1724
Gokwe South RDC,11,Nsingo Victor,M,MDC-T,93
Gokwe South RDC,11,Zinyowera Tarisai,M,MDC,14
"",,,,,
Gokwe South RDC,12,Mashedzamwa Masara,M,ZANU PF,159
Gokwe South RDC,12,Phiri  Makanya,M,MDC-T,75
Gokwe South RDC,12,Chibwai Riad,M,MDC,17
"",,,,,
Gokwe South RDC,13,Pasura Albert,M,ZANU PF,181
Gokwe South RDC,13,Mugada Cornias,M,MDC-T,61
Gokwe South RDC,13,Muhla Victor,M,MDC,18
"",,,,,
Gokwe South RDC,14,Tinago Peter,M,ZANU PF,203
Gokwe South RDC,14,Chapinduka Dully,M,MDC-T,61
"",,,,,
Gokwe South RDC,15,Musara Musa,M,ZANU PF,223
Gokwe South RDC,15,Nyamazana Nyowani,M,MDC-T,115
"",,,,,
Gokwe South RDC,16,Nyathi nicholas,M,ZANU PF,Unconteste
"",,,,,
Gokwe South RDC,17,Sibanda Jameson,M,MDC-T,82
Gokwe South RDC,17,Hove Leonard,M,ZANU PF,61
Gokwe South RDC,17,Ndebele Job,M,Independent,7
Gokwe South RDC,17,Bhebhe Methuseli Mostafu,M,MDC,6
"",,,,,
Gokwe South RDC,18,Rukanda Tawanda,M,ZANU PF,133
Gokwe South RDC,18,Ncube Sibongile,F,MDC-T,39
"",,,,,
Gokwe South RDC,19,Mateta Andrew,M,ZANU PF,179
Gokwe South RDC,19,Nyamayebveni Nobert,M,MDC-T,104
Gokwe South RDC,19,Kokera Rumbidzai,F,MDC,22
Gokwe South RDC,19,Gondo Jacob,M,INDEPENDENT,10
"",,,,,
Gokwe South RDC,20,Madzura Better Clayton,M,ZANU PF,128
Gokwe South RDC,20,Masuna Engelbert T.,M,MDC-T,38
"",,,,,
Gokwe South RDC,21,Mafaza Simon,M,ZANU PF,169
Gokwe South RDC,21,Madzwamuse Joseph,M,MDC-T,54
"",,,,,
Gokwe South RDC,22,Mukuvazvivi Wellington,M,ZANU PF,120
Gokwe South RDC,22,Manyevere Jerifanos,M,MDC-T,41
"",,,,,
Gokwe South RDC,23,Chipato Peter,M,ZANU PF,266
Gokwe South RDC,23,Musandipa Mika,M,MDC-T,97
"",,,,,
Gokwe South RDC,24,Yakobe Rodgers,M,ZANU PF,265
Gokwe South RDC,24,Chimutashu Aggripa,M,MDC-T,119
"",,,,,
Gokwe South RDC,25,Maruza Shungu,M,ZANU PF,218
Gokwe South RDC,25,Manenga Sara,F,MDC-T,78
"",,,,,
Gokwe South RDC,26,Chibwana  Zhangazha,M,ZANU PF,143
Gokwe South RDC,26,Chifana Cleto,M,MDC-T,28
"",,,,,
Gokwe South RDC,27,Chuma Siphilanzima,M,ZANU PF,118
Gokwe South RDC,27,Gwenhamo Richard,M,Independent,43
"",,,,,
Gokwe South RDC,28,Ncube Beauty,F,ZANU PF,48
Gokwe South RDC,28,Nyathi Luckford,M,MDC-T,4
"",,,,,
Gokwe South RDC,29,Chifamba Moses,M,ZANU PF,72
Gokwe South RDC,29,Dube Tasaranago Jobe,M,MDC-T,52
"",,,,,
Gokwe South RDC,30,Sibanda Cephas,M,ZANU PF,73
Gokwe South RDC,30,Dube Laiza,F,MDC-T,45
"",,,,,
"",,,,,
Gokwe South RDC,31,Magaya Shadreck,M,MDC-T,"1699"
Gokwe South RDC,31,Moyo Kulumani,M,ZANU (PF),
"",,,,,
"",,,,,
Gokwe South RDC,32,Gana Isaac,M,ZANU PF,81
Gokwe South RDC,32,Kandai Alois,M,MDC-T,46
"",,,,,
Gokwe South RDC,33,Mudyahoto Talent,M,ZANU PF,121
Gokwe South RDC,33,Lunga edwin Mukakavari,M,MDC-T,25
Gokwe South RDC,33,Munengiwa Michael,M,MDC,4
"",,,,,
Gokwe Town Council,1,Taruvinga Davies,M,ZANU PF,25
Gokwe Town Council,1,Chirambadare Victor,M,MDC-T,21
Gokwe Town Council,1,Mapfunde Palace,F,MDC,1
"",,,,,
Gokwe Town Council,2,Nyamukasa Duncan,M,ZANU PF,46
Gokwe Town Council,2,Gwanzura Never,M,MDC-T,30
Gokwe Town Council,2,Sibanda Sithabiso,F,MDC-T,15
"",,,,,
Gokwe Town Council,3,Senga Esther,F,ZANU PF,62
Gokwe Town Council,3,Hove Reuben Ray,M,MDC-T,32
Gokwe Town Council,3,Mashizha Elizabeth,M,MDC-T,11
"",,,,,
Gokwe Town Council,4,Mapfunde Fastimo,M,ZANU PF,38
Gokwe Town Council,4,Magwada John Jonah,M,MDC-T,23
"",,,,,
Gokwe Town Council,5,Mhlanga Jameson,M,MDC-T,67
Gokwe Town Council,5,Zijena Angeline,F,ZANU PF,65
"",,,,,
Gokwe Town Council,6,Mafa Manuel,M,ZANU PF,17
Gokwe Town Council,6,Mukowora Tichaona,M,MDC-T,13
"",,,,,
"",,,,,
